author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
МИЭЛЬ Офис в Нижнем Тагиле;real_estate_agent;https://ekb.cian.ru/sale/flat/308670867/;Москва и МО;sale;flat;8;9;1;24.0;1250000;Тагилстроевский; Циолковского;2К1;;
PRO недвижимость;real_estate_agent;https://ryazan.cian.ru/sale/flat/308068666/;Москва и МО;sale;flat;1;5;1;34.3;1250000;пос. Листвянка; Авиационная;10;;
Эксперт-недвижимость;real_estate_agent;https://ryazan.cian.ru/sale/flat/306840886/;Москва и МО;sale;flat;3;5;1;19.3;1280000;Московский;Старореченская ;15к1;;
ДИСКАВЕРИ-Пено;developer;https://tver.cian.ru/sale/flat/284017471/;Москва и МО;sale;flat;3;5;1;31.91;1276400;;;;;мкр. Южный, дом 7
Борисов;real_estate_agent;https://kaluga.cian.ru/sale/flat/306369517/;Москва и МО;sale;flat;5;5;1;18.1;1300000;Обнинск;проспект Ленина;81;;
Самолет Плюс Йошкар-Ола;real_estate_agent;https://yoshkar-ola.cian.ru/sale/flat/304955609/;Москва и МО;sale;flat;5;5;1;17.1;1300000;Йошкар-Ола; Прохорова;14;;
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/302052493/;Москва и МО;sale;flat;3;5;1;29.6;1450000;;;;;
Юлия Дусина;realtor;https://samara.cian.ru/sale/flat/303434334/;Москва и МО;sale;flat;4;5;1;21.2;1450000;Сызрань; Лазо;35;;
МОИС;real_estate_agent;https://bronnicy.cian.ru/sale/flat/306273461/;Москва и МО;sale;flat;1;1;1;18.5;1500000;Бронницы;Красноармейская ;16;;
Адмирал;real_estate_agent;https://spb.cian.ru/sale/flat/303228179/;Москва и МО;sale;flat;2;4;1;37.6;1547000;Рябово городской поселок; Ленинградская;1к2;;
Компас;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/293949811/;Москва и МО;sale;flat;1;1;1;35.9;1590000;Фрунзенский;;152;;
Самолет Плюс Смоленск;real_estate_agent;https://smolensk.cian.ru/sale/flat/307582277/;Москва и МО;sale;flat;1;5;1;34.0;1570000;Промышленный; Смольянинова;15/2;;
Этажи Кострома;real_estate_agent;https://kostroma.cian.ru/sale/flat/308613944/;Москва и МО;sale;flat;5;5;1;33.0;1600000;Буй; Максима Горького;77;;
Стройград;developer;https://stavropol.cian.ru/sale/flat/298294726/;Москва и МО;sale;flat;3;8;1;21.0;1638000;Михайловск;переулок Ландышей;11;;по пер. Князевский
Этажи Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308383990/;Москва и МО;sale;flat;5;5;1;30.1;1650000;Болохово г.; Ленина;21;;
Этажи Богородицк;real_estate_agent;https://tula.cian.ru/sale/flat/308382232/;Москва и МО;sale;flat;2;2;1;33.9;1650000;Богородицк;Шахтная ;3;;
ЛеАН;real_estate_agent;https://tula.cian.ru/sale/flat/308071865/;Москва и МО;sale;flat;3;9;1;20.2;1650000;Новомосковск; Мичурина;12;;
Павел Смирнов;realtor;https://vladimir.cian.ru/sale/flat/307361794/;Москва и МО;sale;flat;4;9;1;29.3;1650000;Кольчугино; Добровольского;17;;
Этажи Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308384124/;Москва и МО;sale;flat;5;5;1;31.6;1690000;Болохово г.; Соловцова;12А;;
ID 120729159;homeowner;https://orenburg.cian.ru/sale/flat/306338500/;Москва и МО;sale;flat;1;5;1;32.2;1650000;Советский; Огородная;11;;
Этажи Тюмень;real_estate_agent;https://tyumen.cian.ru/sale/flat/308341465/;Москва и МО;sale;flat;8;8;1;13.3;1700000;мкр. 1-й;Олимпийская ;24;;
Этажи Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308384080/;Москва и МО;sale;flat;1;3;1;36.0;1700000;Донской; Молодцова;29;;
ТПФ ЮТ;developer;https://ekb.cian.ru/sale/flat/293880188/;Москва и МО;sale;flat;1;4;1;27.3;1719900;пос. Прогресс; Мира;1А;;Шишимский
KELF;real_estate_agent;https://krasnoyarsk.cian.ru/sale/flat/308532442/;Москва и МО;sale;flat;3;5;1;31.0;2105000;Назарово; Арбузова;92;;
Этажи Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308384011/;Москва и МО;sale;flat;3;5;1;33.0;2100000;Новомосковск; Мира;9А;;
Строй-Риэлт Владис Керчь;real_estate_agent;https://krym.cian.ru/sale/flat/306071948/;Москва и МО;sale;flat;1;5;1;25.7;2199000;Керчь; Льва Толстого;39;;
МИЭЛЬ Офис в Нижнем Тагиле;real_estate_agent;https://ekb.cian.ru/sale/flat/308833131/;Москва и МО;sale;flat;2;5;1;31.8;2150000;Ленинский;Газетная ;58;;
ОРЕЛ-РИЕЛТ;real_estate_agent;https://orel.cian.ru/sale/flat/302546758/;Москва и МО;sale;flat;1;5;1;28.4;2150000;Железнодорожный;Паровозная ;14;;
Русская недвижимость - Псковский офис;real_estate_agent;https://pskov.cian.ru/sale/flat/305368389/;Москва и МО;sale;flat;5;5;1;29.4;2190000;;;;;
Этажи Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300164330/;Москва и МО;sale;flat;12;18;1;32.66;2188000;Дзержинский;12-й мкр;12-й мкр;;Возрождение
ID 123600372;homeowner;https://nalchik.cian.ru/sale/flat/308952210/;Москва и МО;sale;flat;2;9;1;39.8;2186000;Баксан; Лазо;5;;
Людмила Костина;realtor;https://spb.cian.ru/sale/flat/308524924/;Москва и МО;sale;flat;2;2;1;31.6;2190000;д. Большие Колпаны; Казначеева;1;;
BestTime-Лучшее время;real_estate_agent;https://irkutsk.cian.ru/sale/flat/301331830/;Москва и МО;sale;flat;2;4;1;17.4;2200000;мкр. Синюшина гора;бульвар Рябикова;45А;;
Этажи Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300403799/;Москва и МО;sale;flat;3;11;1;31.95;2200000;Дзержинский; Брагинская;18к4;;Возрождение
ЛеАН;real_estate_agent;https://tula.cian.ru/sale/flat/303542171/;Москва и МО;sale;flat;2;5;1;30.0;2200000;Новомосковск; Мира;44;;
Kozelskhouse;real_estate_agent;https://kaluga.cian.ru/sale/flat/308385543/;Москва и МО;sale;flat;2;2;1;48.0;2200000;Сухиничи;Привокзальный переулок;5;;
Владис;real_estate_agent;https://ufa.cian.ru/sale/flat/308345332/;Москва и МО;sale;flat;4;5;1;31.0;2200000;Октябрьский;Комсомольская ;20;;
ТПФ ЮТ;developer;https://ekb.cian.ru/sale/flat/293880842/;Москва и МО;sale;flat;2;4;1;39.3;2200800;пос. Прогресс; Мира;1А;;Шишимский
Альтернатива;real_estate_agent;https://belgorod.cian.ru/sale/flat/298880522/;Москва и МО;sale;flat;1;5;1;33.0;2270000;;;;;
АДРЕСАТ;real_estate_agent;https://spb.cian.ru/sale/flat/303777850/;Москва и МО;sale;flat;1;2;1;30.4;2250000;;;;;
Столица;real_estate_agent;https://kazan.cian.ru/sale/flat/305506825/;Москва и МО;sale;flat;1;5;1;30.6;2250000;Зеленодольск; Фрунзе;4;;
ТОЧНО. Недвижимость;real_estate_agent;https://penza.cian.ru/sale/flat/306347619/;Москва и МО;sale;flat;2;9;1;36.0;2250000;Первомайский;Российская ;31;;
Самолет Плюс Пермь;real_estate_agent;https://perm.cian.ru/sale/flat/302228622/;Москва и МО;sale;flat;3;5;1;30.2;2250000;Кировский; Богдана Хмельницкого;23;;
Самолет Плюс Уфа;real_estate_agent;https://ufa.cian.ru/sale/flat/295705637/;Москва и МО;sale;flat;1;3;1;34.6;2250000;Калининский; Александра Спивака;81;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870391/;Москва и МО;sale;flat;1;8;1;21.7;2292388;Заволжский;Шандорная ;14;;Адмирал
Владис;real_estate_agent;https://orenburg.cian.ru/sale/flat/304325786/;Москва и МО;sale;flat;9;9;1;38.9;2300000;Октябрьский;проспект Ленина;119;;
Этажи Кострома;real_estate_agent;https://kostroma.cian.ru/sale/flat/308598933/;Москва и МО;sale;flat;4;5;1;22.0;2300000;Кострома;Профсоюзная ;15;;
МИЭЛЬ Офис в Нижнем Тагиле;real_estate_agent;https://ekb.cian.ru/sale/flat/308745504/;Москва и МО;sale;flat;5;9;1;35.7;2300000;Ленинский;Красноармейская ;74А;;
ДЕРЖАВА НЕДВИЖИМОСТЬ;real_estate_agent;https://kemerovo.cian.ru/sale/flat/306925523/;Москва и МО;sale;flat;5;9;1;23.0;2300000;Ленинский;бульвар Строителей;19;;
Этажи Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308384062/;Москва и МО;sale;flat;3;3;1;35.5;2300000;д. Мыза (Иншинский сельский округ);бульвар Победы;4;;Северная Мыза
Успех;real_estate_agent;https://vladimir.cian.ru/sale/flat/299847885/;Москва и МО;sale;flat;1;5;1;37.1;2300000;Карабаново;Западная ;8;;
ИП Линник Е.В.;real_estate_agent;https://ufa.cian.ru/sale/flat/307737337/;Москва и МО;sale;flat;6;9;1;22.0;2500000;Калининский; имени Фронтовых Бригад;9;;
Домнушка;real_estate_agent;https://voronezh.cian.ru/sale/flat/307863865/;Москва и МО;sale;flat;4;5;1;34.5;2500000;с. Новая Усмань; Полевая;35;;
Самолет Плюс Уфа;real_estate_agent;https://ufa.cian.ru/sale/flat/305012688/;Москва и МО;sale;flat;1;2;1;30.0;2500000;с. Михайловка; Ленина;36;;
Ипотечное агенство Югры;real_estate_agent;https://hmao.cian.ru/sale/flat/308829188/;Москва и МО;sale;flat;5;5;1;30.9;2500000;Нижневартовск; Маршала Жукова;2А;;
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307400945/;Москва и МО;sale;flat;1;3;1;30.0;2500000;с. Солнечногорское; Вишневая;46;;
Павел Смирнов;realtor;https://vladimir.cian.ru/sale/flat/306100306/;Москва и МО;sale;flat;4;4;1;37.5;2500000;Кольчугино; Шмелева;14;;
Этажи Кострома;real_estate_agent;https://kostroma.cian.ru/sale/flat/308610551/;Москва и МО;sale;flat;4;5;1;31.4;2500000;Кострома;Депутатская ;22;;
ГРАНТА-недвижимость;real_estate_agent;https://krasnoyarsk.cian.ru/sale/flat/307991234/;Москва и МО;sale;flat;1;2;1;38.1;2500000;Кировский;Шелковая ;7;;
Эксперт-недвижимость;real_estate_agent;https://ryazan.cian.ru/sale/flat/306885246/;Москва и МО;sale;flat;3;5;1;30.0;2500000;Московский;Октябрьская ;58к1;;
Огни;developer;https://tula.cian.ru/sale/flat/295149990/;Москва и МО;sale;flat;3;5;1;20.89;2506800;;;;;Живой район Огни
Альтернатива;real_estate_agent;https://belgorod.cian.ru/sale/flat/306888405/;Москва и МО;sale;flat;9;9;1;40.2;2560000;;;;;
ТОЧНО. Недвижимость;real_estate_agent;https://penza.cian.ru/sale/flat/306662919/;Москва и МО;sale;flat;5;5;1;29.0;2590000;Октябрьский;Одесская ;5;;
Самолет Плюс;real_estate_agent;https://ulyanovsk.cian.ru/sale/flat/307797102/;Москва и МО;sale;flat;4;5;1;33.6;2550000;Железнодорожный;Хрустальная ;56;;
Самолет ПЛЮС Орёл;real_estate_agent;https://orel.cian.ru/sale/flat/308100466/;Москва и МО;sale;flat;2;5;1;31.0;2585000;Заводской;Комсомольская ;247;;
РИМ;real_estate_agent;https://penza.cian.ru/sale/flat/307431624/;Москва и МО;sale;flat;3;9;1;33.0;2590000;Октябрьский;Кронштадтская ;1;;
Ипотечное агенство Югры;real_estate_agent;https://hmao.cian.ru/sale/flat/308824163/;Москва и МО;sale;flat;3;5;1;29.0;2590000;Нижневартовск; Маршала Жукова;30;;
ЭТАЖИ Ульяновск;real_estate_agent;https://ulyanovsk.cian.ru/sale/flat/276248487/;Москва и МО;sale;flat;16;25;1;36.4;2550000;Ленинский;Ипподромная ;4А;;Ипподромная
Риелт Комфорт;real_estate_agent;https://kaliningrad.cian.ru/sale/flat/307955800/;Москва и МО;sale;flat;1;5;1;12.6;2550000;Московский;Полоцкая ;;;
Этажи Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308383665/;Москва и МО;sale;flat;3;3;1;31.5;2550000;д. Мыза (Иншинский сельский округ);бульвар Победы;5к1;;
ЕДИНСТВО;developer;https://tula.cian.ru/sale/flat/289780877/;Москва и МО;sale;flat;20;20;1;23.55;2590500;;;;;Экополис 
ПОЛЕЗНЫЕ ЛЮДИ;real_estate_agent;https://omsk.cian.ru/sale/flat/307338386/;Москва и МО;sale;flat;6;9;1;27.6;2600000;Центральный; Лермонтова;57;;
Самолет Плюс Пенза;real_estate_agent;https://penza.cian.ru/sale/flat/307059887/;Москва и МО;sale;flat;4;9;1;37.1;2600000;Октябрьский;проспект Строителей;49;;
Гарант Плюс Недвижимость;real_estate_agent;https://lipetsk.cian.ru/sale/flat/301514861/;Москва и МО;sale;flat;3;11;1;42.7;2600000;Берендей кп; Тамбовская;14;;
Владис;real_estate_agent;https://vladimir.cian.ru/sale/flat/307068325/;Москва и МО;sale;flat;1;9;1;39.0;2630000;Ковров; Грибоедова;11;;
Павел Смирнов;realtor;https://vladimir.cian.ru/sale/flat/305976528/;Москва и МО;sale;flat;3;5;1;31.7;2600000;Кольчугино; Ломако;12;;
