author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Железно;developer;https://ulyanovsk.cian.ru/sale/flat/303401580/;Москва и МО;sale;flat;2;7;2;37.0;3690366;Засвияжский;;2;;Город Новаторов ЖК
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/307206189/;Москва и МО;sale;flat;1;5;2;42.9;3700000;Волжский; 40 лет Победы;49;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/307671939/;Москва и МО;sale;flat;3;5;2;43.1;3700000;Кировский; Одоевского;82;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/307875501/;Москва и МО;sale;flat;4;5;2;46.2;3700000;Краснооктябрьский;проспект Металлургов;31;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/301929078/;Москва и МО;sale;flat;4;5;2;44.6;3800000;Дзержинский; Гейне;15;;
ID 82937598;homeowner;https://saratov.cian.ru/sale/flat/308120394/;Москва и МО;sale;flat;5;5;2;45.2;3900000;Кировский; Танкистов;63;;
Триумф;developer;https://ryazan.cian.ru/sale/flat/300832876/;Москва и МО;sale;flat;2;10;2;50.96;3908920;;;;;Аист
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/304182653/;Москва и МО;sale;flat;4;10;2;46.0;3999999;Кировский; 70-летия Победы;31;;Колизей
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/308603216/;Москва и МО;sale;flat;4;9;2;47.5;4000000;Красноармейский; Луговая;142;;
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/296113563/;Москва и МО;sale;flat;6;10;2;45.76;4138397;Батайск; Ушинского;27Ак3;;Пальмира 2.0
Квартирное Решение;real_estate_agent;https://omsk.cian.ru/sale/flat/306297470/;Москва и МО;sale;flat;1;5;2;45.0;4190000;мкр. Юбилейный;проспект Мира;167/2;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/306848440/;Москва и МО;sale;flat;10;10;2;47.1;4200000;Кировский; 70-летия Победы;27;;Колизей
Ирина Котельникова;realtor;https://krasnodar.cian.ru/sale/flat/304899902/;Москва и МО;sale;flat;5;6;2;60.0;4200000;пос. Российский; Тепличная;19/1;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/305145169/;Москва и МО;sale;flat;6;9;2;46.0;4299999;Советский; Ивановского;12;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/305805260/;Москва и МО;sale;flat;3;5;2;47.7;4290000;Красноармейский;Пролетарская ;25;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/306883541/;Москва и МО;sale;flat;3;9;2;47.0;4250000;Советский;Университетский проспект;94;;
ПСК-6;developer;https://ufa.cian.ru/sale/flat/297576580/;Москва и МО;sale;flat;1;27;2;35.5;4295500;Калининский;Инорс-4Б мкр;;;Акварель ЖК
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/302663243/;Москва и МО;sale;flat;7;9;2;50.3;4349999;Красноармейский;Изобильная ;14;;
Самолет Плюс;real_estate_agent;https://kaluga.cian.ru/sale/flat/297841365/;Москва и МО;sale;flat;4;5;2;43.3;4350000;Белоусово; Гурьянова;26;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/298397135/;Москва и МО;sale;flat;4;5;2;42.5;4490000;Тракторозаводский; Быкова;10;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/296801225/;Москва и МО;sale;flat;5;5;2;51.3;4500000;Советский;Алексеевская ;5;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/306233056/;Москва и МО;sale;flat;4;5;2;50.2;4500000;Советский; Имени Профессора Иншакова;2;;Парк арена
КОМОССТРОЙ;developer;https://izhevsk.cian.ru/sale/flat/281385995/;Москва и МО;sale;flat;1;17;2;53.4;4524000;Устиновский;;;;Финский Квартал ЖК
Самолет Плюс Чебоксары;real_estate_agent;https://cheboksary.cian.ru/sale/flat/294373826/;Москва и МО;sale;flat;2;5;2;52.5;4600000;Московский; Гузовского;15;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/299641222/;Москва и МО;sale;flat;13;16;2;54.8;4600000;Советский; Маршала Воронова;24;;Янтарный город
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/304674947/;Москва и МО;sale;flat;3;9;2;50.2;4600000;Кировский; Одоевского;52;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/306989526/;Москва и МО;sale;flat;17;24;2;47.9;5900000;Дзержинский;проспект Маршала Жукова;5;;
ID 113556102;homeowner;https://spb.cian.ru/sale/flat/306398026/;Москва и МО;sale;flat;3;5;2;44.2;5950000;Московский;Краснопутиловская ;74;Московская;
Железно;developer;https://kirov.cian.ru/sale/flat/296503885/;Москва и МО;sale;flat;5;9;2;40.0;5910168;Ленинский; 4-й Пятилетки;82;;Зарядное
ID 115109059;homeowner;https://tolyatti.cian.ru/sale/flat/308682723/;Москва и МО;sale;flat;22;26;2;54.0;6050000;Автозаводский;Ботаническая ;5Ж;;
Исток;real_estate_agent;https://saratov.cian.ru/sale/flat/306918426/;Москва и МО;sale;flat;4;16;2;56.9;6100000;Волжский;проезд 3-й имени А.П. Муленкова;4;;
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/308284456/;Москва и МО;sale;flat;4;9;2;54.3;6100000;Краснооктябрьский; Таращанцев;64а;;
Монострой;developer;https://vladimir.cian.ru/sale/flat/293936639/;Москва и МО;sale;flat;2;17;2;56.46;6154140;Ленинский; Всесвятская;3к2;;Гвардейский 2.0
Жилой Квартал;developer;https://ufa.cian.ru/sale/flat/302964097/;Москва и МО;sale;flat;6;9;2;46.69;6349840;;;;;Зубово Life Garden
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/266880766/;Москва и МО;sale;flat;17;17;2;57.82;6360200;мкр. РИП;Российская ;267к5;;Оникс
ID 81418284;unknown;https://kemerovo.cian.ru/sale/flat/300855955/;Москва и МО;sale;flat;3;9;2;52.6;6450000;Центральный; Тольятти;29;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/300284458/;Москва и МО;sale;flat;2;8;2;61.1;6410000;Темрюк; Обороны;2/2;;Морской
Семья;developer;https://krasnodar.cian.ru/sale/flat/302658857/;Москва и МО;sale;flat;9;18;2;49.03;6668080;;;;;Теплые края
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/307657387/;Москва и МО;sale;flat;3;9;2;81.8;6780000;Краснооктябрьский; Рихарда Зорге;55;;
Семья;developer;https://krasnodar.cian.ru/sale/flat/297079266/;Москва и МО;sale;flat;7;9;2;51.94;6752200;;;;;Друзья
ЕкатеринодарИнвест-Строй;developer;https://krasnodar.cian.ru/sale/flat/294668837/;Москва и МО;sale;flat;23;24;2;54.81;6796166;Музыкальный мкр; Имени Дунаевского И.И.;;;Гулливер
Капитал;representative_developer;https://tula.cian.ru/sale/flat/303341685/;Москва и МО;sale;flat;5;25;2;59.49;6839565;;;;;Надежный на Пролетарке
Неометрия;developer;https://krasnodar.cian.ru/sale/flat/290573489/;Москва и МО;sale;flat;1;24;2;45.2;6883960;Прикубанский; Имени Героя Георгия Бочарникова;2к1;;Улыбка
Объединение Застройщиков;representative_developer;https://voronezh.cian.ru/sale/flat/303511772/;Москва и МО;sale;flat;2;16;2;69.0;6880000;Коминтерновский;переулок Здоровья;90Г/1к2;;Зеленая долина
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/297155070/;Москва и МО;sale;flat;1;9;2;51.9;6950000;Тракторозаводский; Николая Отрады;16;;
TOP GRADE ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/305600231/;Москва и МО;sale;flat;5;9;2;48.1;7000000;;;;;А101 Лаголово
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/291605461/;Москва и МО;sale;flat;2;22;2;46.13;7105658;Ворошиловский;;;;Новый Горизонт ЖК
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/297672637/;Москва и МО;sale;flat;9;10;2;76.16;7200000;Пролетарский; Вересаева;103В;;Сиреневый квартал
Ваш выбор;representative_developer;https://volgograd.cian.ru/sale/flat/290246076/;Москва и МО;sale;flat;2;7;2;47.71;7166519;Дзержинский; Покрышкина;2;;Резиденция
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/298593477/;Москва и МО;sale;flat;1;5;2;53.84;7260930;;;;;Аквилон SEVER
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/307281807/;Москва и МО;sale;flat;15;19;2;48.5;7399000;Дзержинский;бульвар 30-летия Победы;11Г;;Бастион
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/297042180/;Москва и МО;sale;flat;20;23;2;59.7;7462500;Пролетарский;Школьная ;17а;;На Школьной
ЮгСтройИнвест;developer;https://krasnodar.cian.ru/sale/flat/298331278/;Москва и МО;sale;flat;13;19;2;54.33;7497540;Прикубанский; Боспорская;14;;Губернский
СОВА - Недвижимость Сургут;real_estate_agent;https://surgut.cian.ru/sale/flat/308579207/;Москва и МО;sale;flat;6;17;2;68.2;7700000;мкр. 20А; 30 лет Победы;42/1;;
АльфаСтройИнвест;developer;https://rostov.cian.ru/sale/flat/296474670/;Москва и МО;sale;flat;14;22;2;47.33;7667460;Советский;;;;Frame ЖК
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/303330113/;Москва и МО;sale;flat;5;16;2;66.2;7750000;Прикубанский; Академика Лукьяненко;24;;Академический
Девелопмент-Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/289466777/;Москва и МО;sale;flat;13;16;2;58.0;7800000;мкр. Фестивальный; Архитектора Ишунина;7;;Солнечный город
ТУС;developer;https://cheboksary.cian.ru/sale/flat/298841481/;Москва и МО;sale;flat;2;12;2;53.7;7786500;Московский; Академика РАН Х.М. Миначева;поз8;;мкр. Университетский-2
Century 21;real_estate_agent;https://spb.cian.ru/sale/flat/303481614/;Москва и МО;sale;flat;4;9;2;45.5;7899900;Кировский;Дачный проспект;17К1;Проспект Ветеранов;
ID 64390574;homeowner;https://saratov.cian.ru/sale/flat/300373670/;Москва и МО;sale;flat;18;25;2;54.3;7850000;Энгельс; Маяковского;44;;
Иркутская Недвижимость;real_estate_agent;https://irkutsk.cian.ru/sale/flat/305716044/;Москва и МО;sale;flat;5;9;2;60.0;7950000;Свердловский; Багратиона;25/3;;
РИСАН;developer;https://penza.cian.ru/sale/flat/296802935/;Москва и МО;sale;flat;15;23;2;60.5;7986000;Ленинский;;;;Центральный квартал Скала Сити ЖК
Доброград;developer;https://vladimir.cian.ru/sale/flat/300276857/;Москва и МО;sale;flat;1;5;2;63.8;8022490;пос. Доброград; Долголетия;2к2;;Город Доброград
Неометрия;developer;https://krasnodar.cian.ru/sale/flat/300698675/;Москва и МО;sale;flat;7;23;2;61.2;8125170;;;;;Отражение
Объединение Застройщиков;representative_developer;https://rostov.cian.ru/sale/flat/300120614/;Москва и МО;sale;flat;5;7;2;51.54;8100000;Кировский;Автобусный переулок;2с1;;Ахтарский
МСК;developer;https://rostov.cian.ru/sale/flat/276740743/;Москва и МО;sale;flat;14;33;2;51.46;8079220;Кировский;;;;Донской Арбат ЖК
Century 21;real_estate_agent;https://spb.cian.ru/sale/flat/306990051/;Москва и МО;sale;flat;2;9;2;44.3;8200000;Калининский;проспект Просвещения;84К1;Гражданский проспект;
