author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Самолет Плюс МСК-Север;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306655881/;Москва и МО;sale;flat;5;7;4;150.4;43000000;;;;;
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/301825345/;Москва и МО;sale;flat;24;29;4;99.8;43500000;Нагатино-Садовники;Варшавское шоссе;37Ак2;Нагатинская;Rotterdam
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/306109756/;Москва и МО;sale;flat;6;6;4;103.5;44000000;Центральный; Чайковского;58;Чернышевская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/307944977/;Москва и МО;sale;flat;13;25;4;110.9;44500000;Хорошевский; Маргелова;3к4;Беговая;Авиатика
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/304794162/;Москва и МО;sale;flat;2;5;4;124.6;44900000;Адмиралтейский;Казанская ;42;Спасская;
ID 102264;realtor;https://www.cian.ru/sale/flat/307510035/;Москва и МО;sale;flat;9;19;4;130.0;44900000;Соколиная гора;проспект Буденного;9;Семёновская;
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/304675791/;Москва и МО;sale;flat;5;5;4;166.0;45000000;Василеостровский; Репина;28;Василеостровская;
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/305958444/;Москва и МО;sale;flat;12;18;4;102.1;46000000;Даниловский;проспект Лихачева;22;Технопарк;Nagatino i-Land
Виктория Квашнина;realtor;https://www.cian.ru/sale/flat/308880034/;Москва и МО;sale;flat;27;30;4;134.0;46000000;Можайский; Петра Алексеева;14;Давыдково;КутузовGRAD II
GENESIS Asset Management;real_estate_agent;https://krym.cian.ru/sale/flat/293893248/;Москва и МО;sale;flat;2;5;4;197.09;46368000;Алушта; Западная;4к3/2;;Крымская Резиденция
CENTURY 21 Capital Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/294027633/;Москва и МО;sale;flat;15;21;4;134.65;47000000;Василеостровский; Челюскина;8;Приморская;Golden City
КРИСТАЛЛ;real_estate_agent;https://samara.cian.ru/sale/flat/304298390/;Москва и МО;sale;flat;9;25;4;212.0;48000000;Октябрьский;Лесная ;33;;Ладья
GENESIS Asset Management;real_estate_agent;https://krym.cian.ru/sale/flat/299635993/;Москва и МО;sale;flat;2;5;4;185.37;48000000;Алушта; Западная;4к3/2;;Крымская Резиденция
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/306893708/;Москва и МО;sale;flat;9;15;4;103.1;48700000;Раменки;Винницкая ;8к1;Раменки;Настоящее
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/305063382/;Москва и МО;sale;flat;7;9;4;89.0;49500000;Очаково-Матвеевское;Аминьевское шоссе;4Дк2;Аминьевская;Вестердам
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/300991643/;Москва и МО;sale;flat;3;22;4;139.0;49679000;Можайский; Кутузова;11К4;Рабочий посёлок;Green House
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/307415698/;Москва и МО;sale;flat;16;16;4;142.3;50000000;Красногвардейский;Свердловская набережная;58;Новочеркасская;Платинум
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/302839566/;Москва и МО;sale;flat;33;34;4;122.0;50000000;Обручевский; Архитектора Власова;71к2;;Ever
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/301954913/;Москва и МО;sale;flat;6;8;4;107.0;50000000;Арбат; Новый Арбат;30/9;Смоленская;
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/307094317/;Москва и МО;sale;flat;6;6;4;91.0;50000000;Пресненский; Красная Пресня;36С1;Улица 1905 года;
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/304330068/;Москва и МО;sale;flat;8;14;4;95.7;50000000;Раменки;проспект Генерала Дорохова;39к1А;Минская;Собрание клубных домов West Garden
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/299517592/;Москва и МО;sale;flat;7;24;4;108.0;52100000;Хорошевский; Викторенко;9кВ;Аэропорт;Прайм Тайм
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/306935219/;Москва и МО;sale;flat;3;7;4;142.6;62000000;Таганский;2-й Сыромятнический переулок;10;Курская;
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/308565781/;Москва и МО;sale;flat;3;28;4;132.9;63000000;Раменки;Винницкая ;8к4;Раменки;Настоящее
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303663131/;Москва и МО;sale;flat;4;13;4;0.3;64000000;Раменки;проспект Генерала Дорохова;39к2Д;Минская;Собрание клубных домов West Garden
ID 413522;realtor;https://www.cian.ru/sale/flat/307796630/;Москва и МО;sale;flat;4;13;4;102.3;63999000;Раменки;проспект Генерала Дорохова;39к2Д;Минская;Собрание клубных домов West Garden
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/292036474/;Москва и МО;sale;flat;14;14;4;207.0;64900000;Красногвардейский;Перевозный переулок;4;Новочеркасская;Новый город
ID 413522;realtor;https://www.cian.ru/sale/flat/307583160/;Москва и МО;sale;flat;3;14;4;96.1;64862369;Раменки;проспект Генерала Дорохова;39к2Г;Минская;Собрание клубных домов West Garden
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/300948308/;Москва и МО;sale;flat;6;12;4;179.0;65000000;Центральный;Кирочная ;64;Чернышевская;Резиденция на Суворовском
Марина Круглянская;realtor;https://www.cian.ru/sale/flat/308695999/;Москва и МО;sale;flat;25;28;4;120.0;65000000;Филевский парк;Береговой проезд;1Б;Шелепиха;мой адрес На Береговом
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/308014060/;Москва и МО;sale;flat;9;14;4;88.0;64900000;Марьина роща;1-я Ямская ;6;Марьина Роща;Премиум-квартал JAZZ
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/303217599/;Москва и МО;sale;flat;9;22;4;135.3;65000000;Черемушки;Нахимовский проспект;47к2;Профсоюзная;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/298343428/;Москва и МО;sale;flat;13;14;4;95.0;65000000;Раменки;проспект Генерала Дорохова;39к1В;Минская;Собрание клубных домов West Garden
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/306528264/;Москва и МО;sale;flat;15;31;4;167.0;65000000;Ломоносовский;Нахимовский проспект;73;Профсоюзная;Versis
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/304970443/;Москва и МО;sale;flat;3;4;4;204.0;65280000;Адмиралтейский;Малая Морская ;16;Адмиралтейская;
Раушен Хотел Ресорт;developer;https://kaliningrad.cian.ru/sale/flat/273159680/;Москва и МО;sale;flat;2;5;4;111.15;66690000;Светлогорск;бульвар Морской;;;Promenade
ID 413522;realtor;https://www.cian.ru/sale/flat/306894662/;Москва и МО;sale;flat;11;13;4;126.6;68000000;Раменки;Винницкая ;8к4;Раменки;Настоящее
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/305763255/;Москва и МО;sale;flat;17;17;4;140.0;68000000;Можайский; Вересаева;13;Давыдково;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307669306/;Москва и МО;sale;flat;4;7;4;123.1;69000000;Пресненский;Садовая-Кудринская ;32С2;Маяковская;
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/303587046/;Москва и МО;sale;flat;2;5;4;176.1;70000000;Тверской; Петровка;26С3;Пушкинская;La Rue
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/304437045/;Москва и МО;sale;flat;4;13;4;115.61;69999999;Раменки;проспект Генерала Дорохова;39к2Б;Минская;Собрание клубных домов West Garden
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/304316370/;Москва и МО;sale;flat;6;8;4;132.0;71700000;Тверской;Тверская ;27С2;Маяковская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/306067726/;Москва и МО;sale;flat;6;8;4;132.3;72500000;Тверской;Тверская ;27С2;Маяковская;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302460780/;Москва и МО;sale;flat;6;30;4;127.5;72500000;Якиманка;Мытная ;40к4;Октябрьская;Sky House
Винсент Недвижимость;real_estate_agent;https://sochi.cian.ru/sale/flat/301963105/;Москва и МО;sale;flat;3;3;4;120.0;74000000;Лазаревский; Прозрачная;35;;Лазурный Берег 2
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/303712054/;Москва и МО;sale;flat;20;20;4;151.0;74500000;Левобережный;Ленинградское шоссе;69к3;Беломорская;Aquatoria
Оптима МСК;official_representative;https://www.cian.ru/sale/flat/308689350/;Москва и МО;sale;flat;3;4;4;121.4;74277500;Мещанский;Олимпийский проспект;12;Цветной бульвар;Sole Hills
Upright Estate;real_estate_agent;https://www.cian.ru/sale/flat/308689258/;Москва и МО;sale;flat;8;14;4;160.0;75000000;Хорошевский; Авиаконструктора Микояна;14к1;ЦСКА;
Level Estate;real_estate_agent;https://www.cian.ru/sale/flat/308613181/;Москва и МО;sale;flat;8;16;4;112.7;74900000;Замоскворечье;Мытная ;7с1;Серпуховская;Английский квартал
FisherGroup;real_estate_agent;https://spb.cian.ru/sale/flat/298450551/;Москва и МО;sale;flat;5;6;4;211.0;75000000;Центральный;Моховая ;47;Гостиный двор;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/305507721/;Москва и МО;sale;flat;9;18;4;177.0;98000000;Хорошевский; Гризодубовой;4К4;ЦСКА;Гранд-парк
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/299609144/;Москва и МО;sale;flat;4;7;4;160.0;99936095;Хамовники; Знаменка;13С1;Боровицкая;
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/306377581/;Москва и МО;sale;flat;3;6;4;277.7;99990000;Петроградский;проспект Добролюбова;19;Спортивная;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/308906394/;Москва и МО;sale;flat;20;24;4;137.1;100000000;Хорошевский; Авиаконструктора Сухого;2к1;ЦСКА;ЛИЦА
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/307935965/;Москва и МО;sale;flat;1;4;4;95.0;100000000;Тверской;Тверская ;12С6;Пушкинская;
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/308932836/;Москва и МО;sale;flat;25;25;4;146.0;101500000;Раменки; Янковского;1к1;Аминьевская;Событие
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/308899356/;Москва и МО;sale;flat;25;25;4;146.0;101500000;Раменки; Янковского;1к1;Аминьевская;Событие
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/298346043/;Москва и МО;sale;flat;8;12;4;137.0;102000000;Раменки;проспект Генерала Дорохова;39к1Е;Минская;Собрание клубных домов West Garden
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/296118340/;Москва и МО;sale;flat;8;12;4;136.8;102000000;Раменки;проспект Генерала Дорохова;39к1Е;Минская;Собрание клубных домов West Garden
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/303340309/;Москва и МО;sale;flat;6;8;4;146.4;103000000;Центральный;Кирочная ;31к2;Чернышевская;Радищева 39
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308249744/;Москва и МО;sale;flat;13;13;4;140.2;105000000;Раменки;Мичуринский проспект;3;Ломоносовский проспект;Квартал Шуваловский
