author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
real_estate_agent,https://spb.cian.ru/sale/flat/297593677/,4,9,3,83.3,10412500.0,Ладожская
representative_developer,https://krasnodar.cian.ru/sale/flat/302742482/,1,21,3,76.9,10708248.0,
developer,https://kazan.cian.ru/sale/flat/300939000/,3,18,3,67.0,10747800.0,Аметьево
real_estate_agent,https://kazan.cian.ru/sale/flat/306154891/,1,20,3,85.1,11499000.0,Дубравная
representative_developer,https://krasnodar.cian.ru/sale/flat/302749366/,3,23,3,84.5,12264972.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/300978455/,5,18,3,79.2,12299760.0,
real_estate_agent,https://spb.cian.ru/sale/flat/308384476/,4,4,3,85.8,13000000.0,Фрунзенская
developer,https://kazan.cian.ru/sale/flat/301111207/,3,25,3,84.29,16520840.0,Горки
real_estate_agent,https://sochi.cian.ru/sale/flat/289952079/,14,20,3,46.0,16900000.0,
real_estate_agent,https://sochi.cian.ru/sale/flat/300694433/,3,18,3,60.0,26800000.0,
real_estate_agent,https://spb.cian.ru/sale/flat/303780836/,3,9,3,83.1,31500000.0,Петроградская
homeowner,https://sochi.cian.ru/sale/flat/307891315/,23,25,3,74.0,35000000.0,
developer,https://krym.cian.ru/sale/flat/299892592/,3,9,3,87.22,44133320.0,
real_estate_agent,https://spb.cian.ru/sale/flat/300883379/,5,9,3,149.8,82000000.0,Чкаловская
real_estate_agent,https://sochi.cian.ru/sale/flat/303962503/,17,21,3,170.0,110000000.0,
real_estate_agent,https://spb.cian.ru/sale/flat/305458213/,5,9,3,154.45,155000000.0,Чкаловская
real_estate_agent,https://surgut.cian.ru/sale/flat/305008448/,4,5,3,63.2,6150000.0,
real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/275594945/,1,12,3,62.0,6490000.0,
real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/291697427/,5,5,3,68.7,6900000.0,
real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/292185191/,2,5,3,65.0,7650000.0,
real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/283862057/,8,9,3,67.0,8250000.0,
real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/294576858/,10,10,3,65.0,10200000.0,
real_estate_agent,https://krasnogorsk.cian.ru/sale/flat/294289351/,12,21,3,98.0,17100000.0,Пенягино
real_estate_agent,https://www.cian.ru/sale/flat/303113167/,1,11,3,87.6,24500000.0,ВДНХ
real_estate_agent,https://www.cian.ru/sale/flat/297078420/,3,20,3,70.0,30000000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/305064919/,39,40,3,58.0,38890000.0,Аэропорт
developer,https://www.cian.ru/sale/flat/296921006/,4,9,3,105.7,53864951.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/309091027/,16,30,3,130.0,57500000.0,Панфиловская
real_estate_agent,https://www.cian.ru/sale/flat/303765580/,6,6,3,86.0,58000000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/304686083/,2,8,3,92.0,64171800.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/306945676/,4,20,3,80.0,82000000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/294641853/,6,8,3,118.6,155959000.0,Китай-город
real_estate_agent,https://www.cian.ru/sale/flat/293621576/,3,14,3,103.0,203000000.0,Киевская
real_estate_agent,https://www.cian.ru/sale/flat/276681309/,2,8,3,161.6,265500000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/298876198/,9,11,3,175.0,508123980.0,Спортивная
real_estate_agent,https://krasnodar.cian.ru/sale/flat/306936372/,13,16,3,84.9,6099000.0,
real_estate_agent,https://kazan.cian.ru/sale/flat/308488069/,1,5,3,69.1,6200000.0,Авиастроительная
real_estate_agent,https://kazan.cian.ru/sale/flat/304370418/,1,9,3,62.0,6650000.0,Авиастроительная
representative_developer,https://krasnodar.cian.ru/sale/flat/275302248/,14,17,3,72.0,7200000.0,
real_estate_agent,https://kazan.cian.ru/sale/flat/303391532/,4,5,3,57.0,7699000.0,Козья слобода
representative_developer,https://krasnodar.cian.ru/sale/flat/298978161/,24,24,3,67.69,7874378.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/298799439/,2,21,3,67.56,8107200.0,
real_estate_agent,https://kazan.cian.ru/sale/flat/307992153/,3,9,3,63.9,8600000.0,Проспект Победы
homeowner,https://kazan.cian.ru/sale/flat/309177798/,3,9,3,63.0,8750000.0,Горки
representative_developer,https://krasnodar.cian.ru/sale/flat/293771341/,6,9,3,65.63,9299115.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/303685500/,9,9,3,59.0,9392800.0,
homeowner,https://krasnodar.cian.ru/sale/flat/305030003/,3,10,3,76.7,10170000.0,
real_estate_agent,https://kazan.cian.ru/sale/flat/288740820/,10,16,3,97.0,10500000.0,Проспект Победы
developer,https://kazan.cian.ru/sale/flat/300939357/,1,14,3,54.7,10518900.0,Проспект Победы
real_estate_agent,https://kazan.cian.ru/sale/flat/307582504/,10,17,3,80.2,11950000.0,Кремлёвская
real_estate_agent,https://www.cian.ru/sale/flat/308074172/,8,11,3,134.5,90000000.0,Боровицкая
developer,https://spb.cian.ru/sale/flat/307320911/,2,5,3,74.91,24969945.0,Беговая
real_estate_agent,https://www.cian.ru/sale/flat/305334629/,5,5,3,84.0,50000000.0,Бауманская
real_estate_agent,https://mytishchi.cian.ru/sale/flat/306856099/,2,20,3,98.5,13500000.0,Медведково
representative_developer,https://spb.cian.ru/sale/flat/300497297/,2,9,3,101.0,28179000.0,Лесная
real_estate_agent,https://www.cian.ru/sale/flat/307587007/,5,5,3,92.4,75000000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/307566350/,2,16,3,74.0,17800000.0,Домодедовская
developer,https://spb.cian.ru/sale/flat/308376361/,4,8,3,72.4,51599968.0,Чкаловская
real_estate_agent,https://www.cian.ru/sale/flat/280083088/,3,6,3,123.0,92250000.0,Белорусская
homeowner,https://www.cian.ru/sale/flat/307426466/,2,8,3,133.3,230000000.0,Ломоносовский проспект
developer,https://spb.cian.ru/sale/flat/294660748/,13,14,3,84.14,17921820.0,Приморская
real_estate_agent,https://www.cian.ru/sale/flat/303766764/,2,4,3,137.9,275110500.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/303261968/,2,11,3,103.0,59900000.0,Смоленская
developer,https://spb.cian.ru/sale/flat/297863455/,2,8,3,77.2,35898000.0,Петроградская
real_estate_agent,https://www.cian.ru/sale/flat/308352419/,5,7,3,75.0,41500000.0,Курская
developer,https://www.cian.ru/sale/flat/307941294/,4,20,3,103.7,40291971.0,Фили
developer,https://spb.cian.ru/sale/flat/305422912/,3,8,3,109.17,79246503.0,Чкаловская
real_estate_agent,https://www.cian.ru/sale/flat/307113533/,47,47,3,131.9,59355000.0,Дмитровская
realtor,https://www.cian.ru/sale/flat/308367102/,24,28,3,71.0,38000000.0,Шелепиха
developer,https://spb.cian.ru/sale/flat/307403016/,16,20,3,157.1,53488330.0,Площадь Мужества
real_estate_agent,https://www.cian.ru/sale/flat/309038400/,7,18,3,89.7,98000000.0,Воробьёвы горы
official_representative,https://www.cian.ru/sale/flat/307912282/,15,26,3,54.2,24300000.0,Нагатинская
developer,https://spb.cian.ru/sale/flat/305409256/,6,9,3,85.89,33409492.0,Черная речка
real_estate_agent,https://www.cian.ru/sale/flat/307712349/,23,31,3,81.6,47700000.0,Аминьевская
real_estate_agent,https://mytishchi.cian.ru/sale/flat/305185863/,6,16,3,52.0,9200000.0,Бабушкинская
representative_developer,https://spb.cian.ru/sale/flat/296753484/,6,6,3,140.0,79380000.0,Московская
real_estate_agent,https://www.cian.ru/sale/flat/307914842/,5,7,3,74.9,41500000.0,Курская
real_estate_agent,https://spb.cian.ru/sale/flat/308935616/,8,8,3,130.0,69000000.0,Крестовский остров
developer,https://tula.cian.ru/sale/flat/299599103/,9,10,3,80.44,9489507.0,
real_estate_agent,https://krym.cian.ru/sale/flat/244749139/,16,17,3,93.0,30700000.0,
developer,https://krym.cian.ru/sale/flat/299892560/,3,9,3,96.48,51134400.0,
realtor,https://tula.cian.ru/sale/flat/306400571/,5,5,3,58.8,3200000.0,
real_estate_agent,https://kirov.cian.ru/sale/flat/308551458/,1,5,3,75.1,3820000.0,
real_estate_agent,https://ufa.cian.ru/sale/flat/300113412/,3,5,3,59.2,4350000.0,
developer,https://penza.cian.ru/sale/flat/291734625/,1,17,3,56.3,4729200.0,
real_estate_agent,https://kirov.cian.ru/sale/flat/308702939/,2,4,3,55.7,5100000.0,
real_estate_agent,https://omsk.cian.ru/sale/flat/303948704/,1,5,3,59.0,5390000.0,
real_estate_agent,https://omsk.cian.ru/sale/flat/303255135/,1,5,3,63.4,5490000.0,
realtor,https://spb.cian.ru/sale/flat/286301464/,1,5,3,42.0,5500000.0,Проспект Ветеранов
developer,https://vologda.cian.ru/sale/flat/296553945/,4,5,3,69.8,5584000.0,
real_estate_agent,https://kirov.cian.ru/sale/flat/307194662/,5,5,3,61.1,5650000.0,
real_estate_agent,https://spb.cian.ru/sale/flat/298732166/,10,15,3,52.0,6500000.0,Проспект Просвещения
homeowner,https://omsk.cian.ru/sale/flat/307483600/,4,5,3,60.0,6590000.0,
developer,https://voronezh.cian.ru/sale/flat/296018980/,16,25,3,55.4,7949115.0,
developer,https://penza.cian.ru/sale/flat/292216057/,14,16,3,71.4,8282400.0,
real_estate_agent,https://spb.cian.ru/sale/flat/298483504/,7,12,3,61.2,8400000.0,Улица Дыбенко
real_estate_agent,https://krasnodar.cian.ru/sale/flat/306868804/,10,10,3,74.0,8500000.0,
realtor,https://stavropol.cian.ru/sale/flat/304800483/,7,9,3,74.0,8500000.0,
developer,https://rostov.cian.ru/sale/flat/303044774/,6,25,3,81.47,8760000.0,
realtor,https://spb.cian.ru/sale/flat/304904546/,5,5,3,54.1,9200000.0,Московская
real_estate_agent,https://krasnodar.cian.ru/sale/flat/301244405/,11,24,3,91.1,9350000.0,
developer,https://penza.cian.ru/sale/flat/296802071/,14,24,3,80.9,9384400.0,
real_estate_agent,https://lyubertsy.cian.ru/sale/flat/309077273/,13,17,3,65.0,9500000.0,
developer,https://kaliningrad.cian.ru/sale/flat/303061953/,2,4,3,78.5,9655500.0,
real_estate_agent,https://kirov.cian.ru/sale/flat/306009253/,5,16,3,95.0,9800000.0,
developer,https://kazan.cian.ru/sale/flat/300753045/,2,10,3,78.03,9831780.0,
real_estate_agent,https://kirov.cian.ru/sale/flat/299654907/,7,7,3,107.9,9990000.0,
real_estate_agent,https://krym.cian.ru/sale/flat/308046158/,1,7,3,81.2,10800000.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/300591197/,2,9,3,79.0,10819300.0,
real_estate_agent,https://reutov.cian.ru/sale/flat/309045457/,18,25,3,59.0,11000000.0,Новокосино
developer,https://penza.cian.ru/sale/flat/296802730/,9,23,3,83.3,11078900.0,
developer,https://penza.cian.ru/sale/flat/278000596/,3,16,3,94.5,11151000.0,
real_estate_agent,https://lyubertsy.cian.ru/sale/flat/308282149/,9,17,3,78.0,11700000.0,Люберцы
real_estate_agent,https://kirov.cian.ru/sale/flat/303122719/,8,10,3,89.4,11980000.0,
real_estate_agent,https://spb.cian.ru/sale/flat/304004953/,6,12,3,72.0,12490000.0,Московская
developer,https://ufa.cian.ru/sale/flat/303764174/,10,32,3,70.5,13148300.0,
real_estate_agent,https://spb.cian.ru/sale/flat/309208702/,9,13,3,70.2,13300000.0,Удельная
real_estate_agent,https://sochi.cian.ru/sale/flat/298375830/,4,6,3,76.0,14200000.0,
real_estate_agent,https://spb.cian.ru/sale/flat/304591091/,12,17,3,78.8,14500000.0,Старая Деревня
realtor,https://kaliningrad.cian.ru/sale/flat/299718819/,3,3,3,98.0,14800000.0,
real_estate_agent,https://lyubertsy.cian.ru/sale/flat/308095948/,9,25,3,95.0,15300000.0,Люберцы
real_estate_agent,https://kotelniki.cian.ru/sale/flat/307868467/,28,30,3,75.5,15500000.0,Котельники
representative_developer,https://novorossiysk.cian.ru/sale/flat/303249419/,5,16,3,92.0,15490000.0,
real_estate_agent,https://sochi.cian.ru/sale/flat/308943932/,12,19,3,62.0,15700000.0,
real_estate_agent,https://lyubertsy.cian.ru/sale/flat/309086246/,4,17,3,110.0,15900000.0,Люберцы
real_estate_agent,https://spb.cian.ru/sale/flat/309209162/,12,16,3,95.0,15900000.0,Комендантский проспект
real_estate_agent,https://spb.cian.ru/sale/flat/300778018/,3,5,3,63.0,15999000.0,Лесная
real_estate_agent,https://spb.cian.ru/sale/flat/295984793/,2,5,3,65.5,16000000.0,Петроградская
real_estate_agent,https://spb.cian.ru/sale/flat/299278973/,2,5,3,69.1,16250000.0,Спортивная
real_estate_agent,https://spb.cian.ru/sale/flat/302060738/,6,16,3,111.18,16800000.0,Проспект Ветеранов
real_estate_agent,https://www.cian.ru/sale/flat/306570764/,5,14,3,74.2,18900000.0,Люблино
real_estate_agent,https://spb.cian.ru/sale/flat/301761283/,4,20,3,85.8,19600000.0,Проспект Просвещения
homeowner,https://ufa.cian.ru/sale/flat/302271042/,8,14,3,98.41,22800000.0,
real_estate_agent,https://sochi.cian.ru/sale/flat/275175228/,5,7,3,80.0,23000000.0,
real_estate_agent,https://www.cian.ru/sale/flat/308894596/,7,7,3,118.0,100000000.0,Новослободская
real_estate_agent,https://www.cian.ru/sale/flat/306157703/,5,8,3,130.0,110000000.0,Третьяковская
real_estate_agent,https://www.cian.ru/sale/flat/302177522/,17,18,3,207.0,310000000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/296106327/,3,6,3,162.0,316309824.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/305062304/,2,6,3,152.0,457432669.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/308450352/,69,75,3,269.4,515828329.0,Деловой центр
developer,https://lipetsk.cian.ru/sale/flat/301353835/,1,18,3,84.67,6096240.0,
real_estate_agent,https://cheboksary.cian.ru/sale/flat/294067593/,1,4,3,56.0,6150000.0,
developer,https://penza.cian.ru/sale/flat/286011594/,1,5,3,83.77,6534060.0,
unknown,https://kaliningrad.cian.ru/sale/flat/307109100/,1,9,3,79.4,7700000.0,
homeowner,https://krasnoyarsk.cian.ru/sale/flat/306531117/,5,17,3,70.73,7990000.0,
developer,https://krym.cian.ru/sale/flat/290878522/,2,3,3,70.2,10530000.0,
developer,https://penza.cian.ru/sale/flat/282971156/,4,16,3,95.7,10527000.0,
real_estate_agent,https://surgut.cian.ru/sale/flat/301425040/,8,9,3,101.0,10650000.0,
real_estate_agent,https://rostov.cian.ru/sale/flat/306530854/,1,3,3,50.0,4350000.0,
real_estate_agent,https://spb.cian.ru/sale/flat/299440932/,1,2,3,65.3,5700000.0,
real_estate_agent,https://nn.cian.ru/sale/flat/297550880/,5,5,3,62.7,6350000.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/301893914/,10,16,3,48.9,6838788.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/289722534/,17,18,3,78.53,7036288.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/301731012/,1,9,3,63.1,7132268.0,
real_estate_agent,https://nn.cian.ru/sale/flat/298252587/,3,4,3,72.9,8000000.0,
developer,https://rostov.cian.ru/sale/flat/298763094/,17,18,3,65.3,8142910.0,
developer,https://krasnodar.cian.ru/sale/flat/293688333/,1,7,3,68.47,8421810.0,
developer,https://krasnodar.cian.ru/sale/flat/295038963/,5,19,3,74.27,8652455.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/297752866/,6,19,3,80.18,8899980.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/292070905/,1,19,3,68.8,9514400.0,
real_estate_agent,https://krasnodar.cian.ru/sale/flat/291054745/,14,14,3,75.6,9600000.0,
developer,https://kazan.cian.ru/sale/flat/283249220/,6,9,3,84.3,9610200.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/291324612/,2,24,3,85.06,10494278.0,
developer,https://ufa.cian.ru/sale/flat/299144574/,3,34,3,75.99,10714590.0,
developer,https://rostov.cian.ru/sale/flat/291901969/,17,23,3,60.3,10793700.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/297527693/,1,5,3,66.0,11220000.0,
developer,https://rostov.cian.ru/sale/flat/291067695/,2,10,3,62.66,11385322.0,
developer,https://ufa.cian.ru/sale/flat/302172065/,6,14,3,71.49,11438400.0,
developer,https://krasnodar.cian.ru/sale/flat/288301614/,3,11,3,75.05,11505165.0,
developer,https://kazan.cian.ru/sale/flat/300939527/,2,14,3,63.2,11552100.0,Проспект Победы
developer,https://kazan.cian.ru/sale/flat/297828735/,4,8,3,68.2,12033753.0,Площадь Тукая
real_estate_agent,https://spb.cian.ru/sale/flat/308644263/,12,12,3,61.7,12500000.0,Гражданский проспект
developer,https://ufa.cian.ru/sale/flat/295978906/,6,25,3,76.9,13112600.0,
real_estate_agent,https://sochi.cian.ru/sale/flat/303398753/,8,10,3,61.0,13500000.0,
representative_developer,https://krasnodar.cian.ru/sale/flat/301912579/,4,18,3,75.1,13991205.0,
developer,https://nn.cian.ru/sale/flat/303152574/,1,19,3,79.5,13990000.0,Горьковская
developer,https://ufa.cian.ru/sale/flat/297532127/,7,33,3,72.12,14424000.0,
representative_developer,https://novorossiysk.cian.ru/sale/flat/289742016/,1,6,3,74.95,14615250.0,
developer,https://spb.cian.ru/sale/flat/297535092/,2,15,3,76.84,14639999.0,
realtor,https://samara.cian.ru/sale/flat/304683661/,2,11,3,97.8,14900000.0,Алабинская
representative_developer,https://sochi.cian.ru/sale/flat/301730916/,7,10,3,86.2,18533000.0,
developer,https://spb.cian.ru/sale/flat/301300331/,15,15,3,80.0,19152000.0,Горный институт
real_estate_agent,https://sochi.cian.ru/sale/flat/304685110/,15,18,3,75.0,19500000.0,
