author_type,url,floor,floors_count,rooms_count,total_meters,price,underground,availability_underground,price_per_meter
real_estate_agent,https://www.cian.ru/sale/flat/305314829/,7,18,3,91.7,16990000,Кокошкино,True,185278
real_estate_agent,https://www.cian.ru/sale/flat/301732549/,3,15,3,64.8,24036508,ЦСКА,True,370934
homeowner,https://www.cian.ru/sale/flat/308311460/,10,14,3,73.4,25500000,Лефортово,True,347411
homeowner,https://www.cian.ru/sale/flat/308271914/,2,25,3,85.0,27000000,Аннино,True,317647
real_estate_agent,https://www.cian.ru/sale/flat/305639349/,21,30,3,68.8,27400000,Угрешская,True,398256
realtor,https://www.cian.ru/sale/flat/308716346/,3,8,3,75.6,28500000,Савёловская,True,376984
homeowner,https://www.cian.ru/sale/flat/307804503/,12,12,3,97.6,31500000,Рассказовка,True,322746
real_estate_agent,https://www.cian.ru/sale/flat/309029546/,11,36,3,86.5,43500000,Шелепиха,True,502890
real_estate_agent,https://www.cian.ru/sale/flat/307130827/,5,7,3,100.0,47000000,Добрынинская,True,470000
real_estate_agent,https://www.cian.ru/sale/flat/307875344/,21,25,3,104.4,47700000,Авиамоторная,True,456897
real_estate_agent,https://www.cian.ru/sale/flat/307397901/,44,52,3,84.0,57000000,Раменки,True,678571
real_estate_agent,https://www.cian.ru/sale/flat/300836809/,3,14,3,130.0,59000000,Достоевская,True,453846
real_estate_agent,https://www.cian.ru/sale/flat/304132374/,2,6,3,70.0,67500000,Пушкинская,True,964286
real_estate_agent,https://www.cian.ru/sale/flat/308621517/,19,22,3,117.4,68850000,Москва-Сити,True,586457
real_estate_agent,https://www.cian.ru/sale/flat/307433320/,2,9,3,82.0,72000000,Баррикадная,True,878049
real_estate_agent,https://www.cian.ru/sale/flat/307452214/,2,7,3,90.0,72000000,Маяковская,True,800000
real_estate_agent,https://www.cian.ru/sale/flat/289779269/,5,6,3,76.0,72922500,Маяковская,True,959507
real_estate_agent,https://www.cian.ru/sale/flat/300539737/,2,3,3,150.1,72000000,Таганская,True,479680
real_estate_agent,https://www.cian.ru/sale/flat/309251847/,9,10,3,132.0,75000000,Цветной бульвар,True,568182
real_estate_agent,https://www.cian.ru/sale/flat/296508590/,30,49,3,138.1,75000000,Щукинская,True,543085
real_estate_agent,https://www.cian.ru/sale/flat/303260976/,3,5,3,100.0,75000000,Павелецкая,True,750000
real_estate_agent,https://www.cian.ru/sale/flat/303765205/,17,32,3,83.7,75000000,Поклонная,True,896057
real_estate_agent,https://www.cian.ru/sale/flat/307098466/,4,4,3,117.0,75000000,Курская,True,641026
real_estate_agent,https://www.cian.ru/sale/flat/305798227/,6,6,3,152.0,78000000,Белорусская,True,513158
real_estate_agent,https://www.cian.ru/sale/flat/299095732/,17,32,3,83.7,83700000,Поклонная,True,1000000
real_estate_agent,https://www.cian.ru/sale/flat/309164102/,7,7,3,154.5,85000000,Баррикадная,True,550162
real_estate_agent,https://www.cian.ru/sale/flat/307436433/,2,19,3,93.0,87000000,Университет,True,935484
real_estate_agent,https://www.cian.ru/sale/flat/289628414/,7,7,3,136.9,93000000,Баррикадная,True,679328
real_estate_agent,https://www.cian.ru/sale/flat/303088471/,7,12,3,95.0,95000000,Арбатская,True,1000000
real_estate_agent,https://www.cian.ru/sale/flat/296709454/,22,47,3,130.0,100000000,Ломоносовский проспект,True,769231
realtor,https://www.cian.ru/sale/flat/299876238/,68,78,3,120.0,100000000,Москва-Сити,True,833333
real_estate_agent,https://www.cian.ru/sale/flat/306784341/,5,8,3,130.0,110000000,Третьяковская,True,846154
real_estate_agent,https://www.cian.ru/sale/flat/308410543/,5,8,3,130.0,110000000,Третьяковская,True,846154
real_estate_agent,https://www.cian.ru/sale/flat/299844612/,6,16,3,122.6,113000000,Смоленская,True,921697
realtor,https://www.cian.ru/sale/flat/309165963/,2,9,3,60.0,15200000,Пражская,True,253333
real_estate_agent,https://www.cian.ru/sale/flat/309047378/,3,5,3,56.5,15499999,Бульвар Рокоссовского,True,274336
real_estate_agent,https://www.cian.ru/sale/flat/302293088/,1,9,3,64.8,16500000,Дегунино,True,254630
real_estate_agent,https://www.cian.ru/sale/flat/306098084/,14,14,3,84.5,17200000,Ольховая,True,203550
real_estate_agent,https://www.cian.ru/sale/flat/306801555/,3,8,3,81.6,17499000,Нагорная,True,214449
developer,https://www.cian.ru/sale/flat/304057007/,2,19,3,83.2,17415759,Филатов Луг,True,209324
real_estate_agent,https://www.cian.ru/sale/flat/306549699/,5,12,3,80.1,17700000,Люблино,True,220974
real_estate_agent,https://www.cian.ru/sale/flat/307914279/,9,23,3,92.7,18770000,Некрасовка,True,202481
real_estate_agent,https://www.cian.ru/sale/flat/304640784/,16,19,3,86.4,18900000,Рассказовка,True,218750
realtor,https://www.cian.ru/sale/flat/308141271/,3,12,3,81.0,18999999,Бульвар Дмитрия Донского,True,234568
real_estate_agent,https://www.cian.ru/sale/flat/307261689/,1,4,3,65.0,18900000,Измайловская,True,290769
real_estate_agent,https://www.cian.ru/sale/flat/307772668/,1,17,3,85.0,19000000,Ольховая,True,223529
real_estate_agent,https://www.cian.ru/sale/flat/306026684/,8,18,3,76.1,19000000,Ботанический сад,True,249671
real_estate_agent,https://www.cian.ru/sale/flat/309029927/,15,20,3,110.0,19300000,Каспийская,True,175455
developer,https://www.cian.ru/sale/flat/296320440/,2,7,3,83.5,19789500,Филатов Луг,True,237000
real_estate_agent,https://www.cian.ru/sale/flat/308930023/,7,17,3,78.3,19900000,Жулебино,True,254151
real_estate_agent,https://www.cian.ru/sale/flat/307850579/,10,12,3,64.0,19800000,Строгино,True,309375
real_estate_agent,https://www.cian.ru/sale/flat/297496839/,5,5,3,60.5,19900000,Профсоюзная,True,328926
real_estate_agent,https://www.cian.ru/sale/flat/308291981/,10,22,3,81.4,19900000,Саларьево,True,244472
real_estate_agent,https://www.cian.ru/sale/flat/307591109/,4,26,3,65.7,20000000,Водный стадион,True,304414
developer,https://www.cian.ru/sale/flat/296871940/,2,30,3,68.0,20067072,Окская,True,295104
developer,https://www.cian.ru/sale/flat/296321306/,5,8,3,85.4,20726580,Филатов Луг,True,242700
real_estate_agent,https://www.cian.ru/sale/flat/307724170/,14,14,3,75.0,21000000,Пенягино,True,280000
real_estate_agent,https://www.cian.ru/sale/flat/307911646/,18,22,3,81.2,21200000,Митино,True,261084
real_estate_agent,https://www.cian.ru/sale/flat/309053921/,14,14,3,74.6,21000000,Рабочий посёлок,True,281501
real_estate_agent,https://www.cian.ru/sale/flat/301355095/,8,25,3,73.1,21000000,Бульвар Рокоссовского,True,287278
real_estate_agent,https://www.cian.ru/sale/flat/307200409/,12,12,3,70.0,21300000,Нагорная,True,304286
real_estate_agent,https://www.cian.ru/sale/flat/308556363/,6,19,3,92.0,21500000,Профсоюзная,True,233696
real_estate_agent,https://www.cian.ru/sale/flat/308874097/,12,17,3,87.1,21700000,Новомосковская,True,249139
real_estate_agent,https://www.cian.ru/sale/flat/308801413/,5,12,3,64.9,21900000,Шелепиха,True,337442
real_estate_agent,https://www.cian.ru/sale/flat/306894149/,2,9,3,56.8,22100000,Новые Черёмушки,True,389085
real_estate_agent,https://www.cian.ru/sale/flat/309256757/,3,9,3,62.0,22490000,Петровско-Разумовская,True,362742
real_estate_agent,https://www.cian.ru/sale/flat/303077896/,7,20,3,76.4,22490000,Рабочий посёлок,True,294372
real_estate_agent,https://www.cian.ru/sale/flat/302867185/,11,24,3,85.0,22500000,Марьино,True,264706
real_estate_agent,https://www.cian.ru/sale/flat/299495945/,4,6,3,68.5,22500000,Бауманская,True,328467
real_estate_agent,https://www.cian.ru/sale/flat/308750443/,2,5,3,62.0,22600000,Измайловская,True,364516
realtor,https://www.cian.ru/sale/flat/307127828/,7,9,3,68.0,22800000,Войковская,True,335294
realtor,https://www.cian.ru/sale/flat/302059900/,2,28,3,73.0,23100000,ЗИЛ,True,316438
real_estate_agent,https://www.cian.ru/sale/flat/309006145/,1,12,3,62.8,23500000,Планерная,True,374204
real_estate_agent,https://www.cian.ru/sale/flat/308874410/,20,20,3,72.7,23845000,Саларьево,True,327992
real_estate_agent,https://www.cian.ru/sale/flat/303571397/,2,22,3,76.5,24200000,Коньково,True,316340
real_estate_agent,https://www.cian.ru/sale/flat/308072905/,1,17,3,73.0,24500000,Новые Черёмушки,True,335616
real_estate_agent,https://www.cian.ru/sale/flat/309206734/,6,6,3,77.0,24500000,Полежаевская,True,318182
real_estate_agent,https://www.cian.ru/sale/flat/298436238/,7,21,3,79.1,25900000,Полежаевская,True,327434
real_estate_agent,https://www.cian.ru/sale/flat/308556938/,2,24,3,60.1,25700000,Народное Ополчение,True,427621
real_estate_agent,https://www.cian.ru/sale/flat/308224303/,17,21,3,60.3,26000000,Фили,True,431177
realtor,https://www.cian.ru/sale/flat/308840013/,9,47,3,68.0,25990000,Народное Ополчение,True,382206
real_estate_agent,https://www.cian.ru/sale/flat/294855826/,2,17,3,68.4,26500000,Говорово,True,387427
real_estate_agent,https://www.cian.ru/sale/flat/305601726/,21,30,3,80.4,26900000,Угрешская,True,334577
real_estate_agent,https://www.cian.ru/sale/flat/308255919/,7,17,3,78.7,27500000,Тропарёво,True,349428
real_estate_agent,https://www.cian.ru/sale/flat/304382258/,7,12,3,79.6,28000000,ЗИЛ,True,351759
real_estate_agent,https://www.cian.ru/sale/flat/305941761/,15,23,3,81.0,28000000,ЗИЛ,True,345679
real_estate_agent,https://www.cian.ru/sale/flat/305946361/,17,23,3,77.2,28564000,Беломорская,True,370000
real_estate_agent,https://www.cian.ru/sale/flat/308947214/,5,5,3,98.8,29000000,Медведково,True,293522
real_estate_agent,https://www.cian.ru/sale/flat/307966312/,11,21,3,65.7,29000000,Народное Ополчение,True,441400
real_estate_agent,https://www.cian.ru/sale/flat/307715111/,7,23,3,83.0,29900000,ЗИЛ,True,360241
real_estate_agent,https://www.cian.ru/sale/flat/306935501/,2,6,3,66.4,32000000,Фили,True,481928
real_estate_agent,https://www.cian.ru/sale/flat/294599592/,4,4,3,75.6,32150000,Серпуховская,True,425265
real_estate_agent,https://www.cian.ru/sale/flat/308059121/,5,16,3,98.0,32340000,Беломорская,True,330000
real_estate_agent,https://www.cian.ru/sale/flat/307526356/,14,47,3,58.5,32500000,Павелецкая,True,555556
real_estate_agent,https://www.cian.ru/sale/flat/307544115/,4,22,3,60.9,33500000,Терехово ,True,550082
real_estate_agent,https://www.cian.ru/sale/flat/304201537/,16,23,3,62.4,34000000,Терехово ,True,544872
real_estate_agent,https://www.cian.ru/sale/flat/308527390/,23,24,3,105.0,35400000,Крылатское,True,337143
real_estate_agent,https://www.cian.ru/sale/flat/308561257/,2,11,3,97.2,35500000,Динамо,True,365226
real_estate_agent,https://www.cian.ru/sale/flat/308262327/,6,14,3,89.7,35800000,Спартак,True,399108
real_estate_agent,https://www.cian.ru/sale/flat/307945731/,4,11,3,98.0,35950000,Алексеевская,True,366837
realtor,https://www.cian.ru/sale/flat/308410886/,26,44,3,85.98,36000000,Марьина Роща,True,418702
real_estate_agent,https://www.cian.ru/sale/flat/304925880/,18,33,3,80.0,36000000,Шелепиха,True,450000
real_estate_agent,https://www.cian.ru/sale/flat/303261436/,11,17,3,66.3,35900000,Технопарк,True,541478
real_estate_agent,https://www.cian.ru/sale/flat/294879897/,2,12,3,100.0,35990000,Автозаводская,True,359900
realtor,https://www.cian.ru/sale/flat/305879291/,7,8,3,79.9,35850000,Белорусская,True,448686
real_estate_agent,https://www.cian.ru/sale/flat/307308209/,40,51,3,78.0,36700000,Раменки,True,470513
real_estate_agent,https://www.cian.ru/sale/flat/301908209/,14,32,3,90.0,36500000,Белокаменная,True,405556
real_estate_agent,https://www.cian.ru/sale/flat/308631292/,11,19,3,75.0,37000000,Белорусская,True,493333
real_estate_agent,https://www.cian.ru/sale/flat/307260568/,7,11,3,94.3,36950000,Ботанический сад,True,391835
realtor,https://www.cian.ru/sale/flat/308579807/,11,49,3,69.0,37500000,Народное Ополчение,True,543478
real_estate_agent,https://www.cian.ru/sale/flat/299519498/,27,27,3,92.0,37500000,Полежаевская,True,407609
real_estate_agent,https://www.cian.ru/sale/flat/308116555/,24,24,3,58.0,37490000,Шелепиха,True,646379
real_estate_agent,https://www.cian.ru/sale/flat/295731820/,31,51,3,96.0,37700000,Шелепиха,True,392708
real_estate_agent,https://www.cian.ru/sale/flat/303264119/,11,13,3,82.4,37850000,Шелепиха,True,459345
realtor,https://www.cian.ru/sale/flat/305919964/,9,14,3,67.0,37879000,Минская,True,565358
real_estate_agent,https://www.cian.ru/sale/flat/300009441/,7,14,3,98.8,38000000,Автозаводская,True,384615
real_estate_agent,https://www.cian.ru/sale/flat/306026909/,20,34,3,100.0,37900000,Алексеевская,True,379000
real_estate_agent,https://www.cian.ru/sale/flat/306683587/,5,18,3,121.2,37900000,Технопарк,True,312706
real_estate_agent,https://www.cian.ru/sale/flat/307404337/,23,25,3,94.7,37990000,Молодёжная,True,401162
real_estate_agent,https://www.cian.ru/sale/flat/306033039/,52,59,3,86.6,38200000,Дмитровская,True,441109
real_estate_agent,https://www.cian.ru/sale/flat/307387582/,3,24,3,104.0,38500000,Народное Ополчение,True,370192
real_estate_agent,https://www.cian.ru/sale/flat/308738175/,31,42,3,71.0,38500000,Крымская,True,542254
real_estate_agent,https://www.cian.ru/sale/flat/306967478/,13,14,3,71.0,39000000,Минская,True,549296
realtor,https://www.cian.ru/sale/flat/307257217/,13,14,3,70.9,39000000,Минская,True,550071
real_estate_agent,https://www.cian.ru/sale/flat/305632286/,17,20,3,75.0,39400000,Мичуринский проспект,True,525333
real_estate_agent,https://www.cian.ru/sale/flat/303877794/,13,14,3,70.9,39200000,Минская,True,552891
real_estate_agent,https://www.cian.ru/sale/flat/304374103/,21,40,3,84.5,39500000,ЗИЛ,True,467456
real_estate_agent,https://www.cian.ru/sale/flat/309121741/,11,40,3,64.0,39500000,Кутузовская,True,617188
real_estate_agent,https://www.cian.ru/sale/flat/305580355/,5,28,3,86.0,39900000,Рабочий посёлок,True,463953
real_estate_agent,https://www.cian.ru/sale/flat/309093863/,4,5,3,70.5,40000000,Сухаревская,True,567376
real_estate_agent,https://www.cian.ru/sale/flat/289299955/,6,18,3,81.25,40000000,Павелецкая,True,492308
real_estate_agent,https://www.cian.ru/sale/flat/306977424/,21,45,3,79.9,40000000,Шелепиха,True,500626
real_estate_agent,https://www.cian.ru/sale/flat/301039841/,13,40,3,64.6,40000000,ЗИЛ,True,619195
real_estate_agent,https://www.cian.ru/sale/flat/308306757/,16,27,3,103.0,39900000,Жулебино,True,387379
real_estate_agent,https://www.cian.ru/sale/flat/304432066/,5,13,3,68.6,40500000,Минская,True,590379
real_estate_agent,https://www.cian.ru/sale/flat/306843672/,8,16,3,72.4,40900000,Водный стадион,True,564917
real_estate_agent,https://www.cian.ru/sale/flat/306981426/,7,12,3,75.2,40990000,Парк Победы,True,545080
real_estate_agent,https://www.cian.ru/sale/flat/304329803/,6,13,3,68.7,40700000,Минская,True,592431
